filename;nbNodes;initCost;finalCost;duration;param
centSommets.txt;100;906.0;906.0;0.04613685607910156;0.02
centSommets.txt;100;975.0;975.0;0.04619312286376953;0.02
centSommets.txt;100;1011.0;1011.0;0.04581499099731445;0.02
centSommets.txt;100;1007.0;860.0;0.9054350852966309;0.02
centSommets.txt;100;1018.0;886.0;0.809481143951416;0.02
centSommets.txt;100;987.0;987.0;0.04617190361022949;0.02
centSommets.txt;100;974.0;974.0;0.04598188400268555;0.02
centSommets.txt;100;1026.0;1026.0;0.04593920707702637;0.02
centSommets.txt;100;1062.0;876.0;0.9698152542114258;0.02
centSommets.txt;100;1001.0;869.0;0.8740153312683105;0.02
centSommets.txt;100;975.0;975.0;0.04597973823547363;0.02
centSommets.txt;100;963.0;963.0;0.04630112648010254;0.02
centSommets.txt;100;965.0;965.0;0.04598879814147949;0.02
centSommets.txt;100;1004.0;1004.0;0.04604506492614746;0.02
centSommets.txt;100;980.0;980.0;0.046536922454833984;0.02
centSommets.txt;100;956.0;956.0;0.04642915725708008;0.02
centSommets.txt;100;1027.0;1027.0;0.046066999435424805;0.02
centSommets.txt;100;993.0;993.0;0.0462338924407959;0.02
centSommets.txt;100;995.0;874.0;0.811229944229126;0.02
centSommets.txt;100;991.0;991.0;0.04621696472167969;0.02
centSommets.txt;100;1017.0;1017.0;0.04622912406921387;0.02
centSommets.txt;100;1000.0;1000.0;0.04621481895446777;0.02
centSommets.txt;100;1007.0;868.0;1.0357677936553955;0.02
centSommets.txt;100;1023.0;869.0;1.1617579460144043;0.02
centSommets.txt;100;998.0;878.0;0.6530122756958008;0.02
centSommets.txt;100;998.0;998.0;0.046072959899902344;0.02
centSommets.txt;100;1009.0;895.0;0.5573978424072266;0.02
centSommets.txt;100;994.0;994.0;0.046133995056152344;0.02
centSommets.txt;100;1000.0;1000.0;0.04611802101135254;0.02
centSommets.txt;100;978.0;978.0;0.046000003814697266;0.02
centSommets.txt;100;1011.0;1011.0;0.046343088150024414;0.02
centSommets.txt;100;1001.0;1001.0;0.046163082122802734;0.02
centSommets.txt;100;1020.0;883.0;0.8448982238769531;0.02
centSommets.txt;100;912.0;912.0;0.04594874382019043;0.02
centSommets.txt;100;995.0;868.0;0.8750770092010498;0.02
centSommets.txt;100;1016.0;887.0;0.7154726982116699;0.02
centSommets.txt;100;1016.0;869.0;0.9714691638946533;0.02
centSommets.txt;100;1024.0;1024.0;0.04605817794799805;0.02
centSommets.txt;100;981.0;981.0;0.04598808288574219;0.02
centSommets.txt;100;1006.0;1006.0;0.045986175537109375;0.02
centSommets.txt;100;958.0;958.0;0.04631781578063965;0.02
centSommets.txt;100;1009.0;1009.0;0.04625415802001953;0.02
centSommets.txt;100;1008.0;1008.0;0.04601287841796875;0.02
centSommets.txt;100;1004.0;852.0;0.9055910110473633;0.02
centSommets.txt;100;1028.0;880.0;0.8108532428741455;0.02
centSommets.txt;100;965.0;965.0;0.0462031364440918;0.02
centSommets.txt;100;1008.0;1008.0;0.04613518714904785;0.02
centSommets.txt;100;980.0;884.0;0.6187000274658203;0.02
centSommets.txt;100;1002.0;855.0;0.9693658351898193;0.02
centSommets.txt;100;1006.0;860.0;0.8737988471984863;0.02
centSommets.txt;100;1040.0;858.0;1.1287460327148438;0.02
centSommets.txt;100;1015.0;873.0;1.224134922027588;0.02
centSommets.txt;100;1033.0;1033.0;0.04613304138183594;0.02
centSommets.txt;100;1001.0;1001.0;0.04613924026489258;0.02
centSommets.txt;100;1045.0;867.0;1.0983779430389404;0.02
centSommets.txt;100;1017.0;1017.0;0.046029090881347656;0.02
centSommets.txt;100;1002.0;1002.0;0.04601788520812988;0.02
centSommets.txt;100;1018.0;1018.0;0.046159982681274414;0.02
centSommets.txt;100;1008.0;1008.0;0.04661417007446289;0.02
centSommets.txt;100;1018.0;1018.0;0.04611039161682129;0.02
centSommets.txt;100;1034.0;890.0;0.7781381607055664;0.02
centSommets.txt;100;1016.0;837.0;1.256566047668457;0.02
centSommets.txt;100;996.0;996.0;0.046439170837402344;0.02
centSommets.txt;100;997.0;997.0;0.04625511169433594;0.02
centSommets.txt;100;1003.0;874.0;0.7153761386871338;0.02
centSommets.txt;100;984.0;984.0;0.04611706733703613;0.02
centSommets.txt;100;994.0;875.0;0.7807860374450684;0.02
centSommets.txt;100;971.0;971.0;0.04604005813598633;0.02
centSommets.txt;100;1030.0;882.0;0.905440092086792;0.02
centSommets.txt;100;990.0;990.0;0.0460810661315918;0.02
centSommets.txt;100;1021.0;1021.0;0.0461270809173584;0.02
centSommets.txt;100;910.0;910.0;0.04596090316772461;0.02
centSommets.txt;100;992.0;992.0;0.045999765396118164;0.02
centSommets.txt;100;941.0;941.0;0.04582619667053223;0.02
centSommets.txt;100;990.0;863.0;0.8116950988769531;0.02
centSommets.txt;100;1024.0;1024.0;0.04595208168029785;0.02
centSommets.txt;100;978.0;978.0;0.04609084129333496;0.02
centSommets.txt;100;982.0;982.0;0.04623818397521973;0.02
centSommets.txt;100;1010.0;852.0;1.2880210876464844;0.02
centSommets.txt;100;1025.0;1025.0;0.04610896110534668;0.02
centSommets.txt;100;1006.0;1006.0;0.04607510566711426;0.02
centSommets.txt;100;999.0;999.0;0.04590892791748047;0.02
centSommets.txt;100;1013.0;1013.0;0.04600071907043457;0.02
centSommets.txt;100;1019.0;1019.0;0.046156883239746094;0.02
centSommets.txt;100;926.0;926.0;0.04594087600708008;0.03
centSommets.txt;100;971.0;971.0;0.04616713523864746;0.03
centSommets.txt;100;985.0;881.0;0.811298131942749;0.03
centSommets.txt;100;998.0;998.0;0.04595184326171875;0.03
centSommets.txt;100;1046.0;857.0;1.1293916702270508;0.03
centSommets.txt;100;971.0;971.0;0.04604387283325195;0.03
centSommets.txt;100;1004.0;871.0;0.825139045715332;0.03
centSommets.txt;100;1009.0;1009.0;0.04618501663208008;0.03
centSommets.txt;100;1012.0;852.0;1.0989680290222168;0.03
centSommets.txt;100;983.0;983.0;0.04597187042236328;0.03
centSommets.txt;100;998.0;998.0;0.04596567153930664;0.03
centSommets.txt;100;1010.0;851.0;1.3849399089813232;0.03
centSommets.txt;100;980.0;980.0;0.04608893394470215;0.03
centSommets.txt;100;1002.0;855.0;1.1013200283050537;0.03
centSommets.txt;100;1000.0;1000.0;0.04617023468017578;0.03
centSommets.txt;100;1016.0;1016.0;0.04601430892944336;0.03
centSommets.txt;100;1013.0;1013.0;0.046285152435302734;0.03
centSommets.txt;100;1012.0;862.0;1.0651161670684814;0.03
centSommets.txt;100;1048.0;866.0;1.0033330917358398;0.03
centSommets.txt;100;1006.0;850.0;0.9118931293487549;0.03
centSommets.txt;100;967.0;967.0;0.045955657958984375;0.03
centSommets.txt;100;1040.0;886.0;0.810032844543457;0.03
centSommets.txt;100;969.0;969.0;0.04632091522216797;0.03
centSommets.txt;100;999.0;999.0;0.04597878456115723;0.03
centSommets.txt;100;993.0;993.0;0.045751094818115234;0.03
centSommets.txt;100;1016.0;1016.0;0.04590487480163574;0.03
centSommets.txt;100;1025.0;864.0;1.2222578525543213;0.03
centSommets.txt;100;1019.0;1019.0;0.046112060546875;0.03
centSommets.txt;100;971.0;873.0;0.7218313217163086;0.03
centSommets.txt;100;982.0;982.0;0.0469818115234375;0.03
centSommets.txt;100;970.0;970.0;0.04673480987548828;0.03
centSommets.txt;100;1000.0;1000.0;0.04607200622558594;0.03
centSommets.txt;100;1006.0;858.0;0.9705729484558105;0.03
centSommets.txt;100;1011.0;1011.0;0.046288251876831055;0.03
centSommets.txt;100;1022.0;1022.0;0.04604220390319824;0.03
centSommets.txt;100;1004.0;872.0;0.8432338237762451;0.03
centSommets.txt;100;1005.0;871.0;0.7782070636749268;0.03
centSommets.txt;100;1003.0;871.0;0.8430609703063965;0.03
centSommets.txt;100;1005.0;894.0;0.7478859424591064;0.03
centSommets.txt;100;1014.0;859.0;0.9702122211456299;0.03
centSommets.txt;100;998.0;998.0;0.04563713073730469;0.03
centSommets.txt;100;994.0;850.0;1.066650152206421;0.03
centSommets.txt;100;1020.0;918.0;0.46016502380371094;0.03
centSommets.txt;100;1028.0;849.0;1.1927969455718994;0.03
centSommets.txt;100;998.0;998.0;0.04615497589111328;0.03
centSommets.txt;100;999.0;999.0;0.04617023468017578;0.03
centSommets.txt;100;992.0;992.0;0.04648184776306152;0.03
centSommets.txt;100;972.0;972.0;0.0462651252746582;0.03
centSommets.txt;100;985.0;985.0;0.0459589958190918;0.03
centSommets.txt;100;971.0;868.0;0.6487071514129639;0.03
centSommets.txt;100;1027.0;867.0;0.9382050037384033;0.03
centSommets.txt;100;1004.0;868.0;0.9071609973907471;0.03
centSommets.txt;100;952.0;952.0;0.04601693153381348;0.03
centSommets.txt;100;985.0;857.0;0.9712040424346924;0.03
centSommets.txt;100;999.0;876.0;0.7800309658050537;0.03
centSommets.txt;100;989.0;989.0;0.04626893997192383;0.03
centSommets.txt;100;991.0;991.0;0.046089887619018555;0.03
centSommets.txt;100;1001.0;895.0;0.589317798614502;0.03
centSommets.txt;100;974.0;974.0;0.04608488082885742;0.03
centSommets.txt;100;975.0;975.0;0.04600977897644043;0.03
centSommets.txt;100;987.0;987.0;0.04627680778503418;0.03
centSommets.txt;100;1018.0;1018.0;0.04610180854797363;0.03
centSommets.txt;100;982.0;873.0;0.7795860767364502;0.03
centSommets.txt;100;990.0;990.0;0.04605531692504883;0.03
centSommets.txt;100;979.0;979.0;0.046170949935913086;0.03
centSommets.txt;100;992.0;874.0;0.7823760509490967;0.03
centSommets.txt;100;976.0;976.0;0.045678138732910156;0.03
centSommets.txt;100;1027.0;856.0;1.0065059661865234;0.03
centSommets.txt;100;1037.0;1037.0;0.04623007774353027;0.03
centSommets.txt;100;995.0;855.0;0.9072549343109131;0.03
centSommets.txt;100;1024.0;862.0;0.907480001449585;0.03
centSommets.txt;100;1010.0;1010.0;0.046076059341430664;0.03
centSommets.txt;100;1034.0;1034.0;0.046066999435424805;0.03
centSommets.txt;100;1036.0;1036.0;0.04611992835998535;0.03
centSommets.txt;100;999.0;999.0;0.04584193229675293;0.03
centSommets.txt;100;1001.0;1001.0;0.04607105255126953;0.03
centSommets.txt;100;957.0;957.0;0.04589080810546875;0.03
centSommets.txt;100;979.0;979.0;0.045938968658447266;0.03
centSommets.txt;100;1007.0;1007.0;0.0460970401763916;0.03
centSommets.txt;100;1025.0;1025.0;0.04619598388671875;0.03
centSommets.txt;100;982.0;982.0;0.04614663124084473;0.03
centSommets.txt;100;1001.0;1001.0;0.04616403579711914;0.03
centSommets.txt;100;1010.0;866.0;1.0335919857025146;0.03
centSommets.txt;100;991.0;869.0;0.8116381168365479;0.03
centSommets.txt;100;997.0;997.0;0.045945167541503906;0.03
centSommets.txt;100;981.0;981.0;0.04608798027038574;0.03
centSommets.txt;100;1008.0;861.0;0.9073300361633301;0.03
centSommets.txt;100;999.0;872.0;0.8125879764556885;0.03
centSommets.txt;100;980.0;980.0;0.04605889320373535;0.03
centSommets.txt;100;1018.0;895.0;0.6510028839111328;0.03
centSommets.txt;100;995.0;995.0;0.04592013359069824;0.03
centSommets.txt;100;1010.0;855.0;1.2566442489624023;0.03
centSommets.txt;100;992.0;992.0;0.045909881591796875;0.03
centSommets.txt;100;927.0;927.0;0.04606008529663086;0.03
centSommets.txt;100;1019.0;1019.0;0.04648923873901367;0.03
centSommets.txt;100;999.0;999.0;0.046228885650634766;0.03
centSommets.txt;100;999.0;999.0;0.045848846435546875;0.03
centSommets.txt;100;1017.0;878.0;0.8745729923248291;0.03
centSommets.txt;100;1024.0;1024.0;0.04587602615356445;0.03
centSommets.txt;100;988.0;988.0;0.04603075981140137;0.03
centSommets.txt;100;997.0;997.0;0.045831918716430664;0.04
centSommets.txt;100;1006.0;1006.0;0.04618477821350098;0.04
centSommets.txt;100;977.0;977.0;0.04609370231628418;0.04
centSommets.txt;100;993.0;993.0;0.04602193832397461;0.04
centSommets.txt;100;982.0;982.0;0.04573702812194824;0.04
centSommets.txt;100;1021.0;848.0;1.065938949584961;0.04
centSommets.txt;100;1026.0;893.0;0.6844120025634766;0.04
centSommets.txt;100;945.0;945.0;0.04613995552062988;0.04
centSommets.txt;100;971.0;887.0;0.4608461856842041;0.04
centSommets.txt;100;944.0;944.0;0.0462651252746582;0.04
centSommets.txt;100;977.0;869.0;0.6525681018829346;0.04
centSommets.txt;100;1005.0;908.0;0.5241339206695557;0.04
centSommets.txt;100;1027.0;867.0;0.8445732593536377;0.04
centSommets.txt;100;959.0;959.0;0.04625296592712402;0.04
centSommets.txt;100;1020.0;855.0;0.9733901023864746;0.04
centSommets.txt;100;1016.0;884.0;0.684657096862793;0.04
centSommets.txt;100;984.0;984.0;0.04621624946594238;0.04
centSommets.txt;100;995.0;895.0;0.5559849739074707;0.04
centSommets.txt;100;1008.0;905.0;0.5571677684783936;0.04
centSommets.txt;100;996.0;864.0;0.8765277862548828;0.04
centSommets.txt;100;999.0;999.0;0.04594898223876953;0.04
centSommets.txt;100;1017.0;857.0;0.9076859951019287;0.04
centSommets.txt;100;997.0;997.0;0.046115875244140625;0.04
centSommets.txt;100;1018.0;884.0;0.7802777290344238;0.04
centSommets.txt;100;1015.0;865.0;1.0667259693145752;0.04
centSommets.txt;100;1009.0;1009.0;0.04592490196228027;0.04
centSommets.txt;100;1020.0;1020.0;0.04611992835998535;0.04
centSommets.txt;100;1011.0;868.0;0.9070589542388916;0.04
centSommets.txt;100;973.0;973.0;0.04620695114135742;0.04
centSommets.txt;100;940.0;940.0;0.046157121658325195;0.04
centSommets.txt;100;980.0;980.0;0.04608917236328125;0.04
centSommets.txt;100;988.0;875.0;0.747657060623169;0.04
centSommets.txt;100;991.0;991.0;0.04609084129333496;0.04
centSommets.txt;100;981.0;981.0;0.046196937561035156;0.04
centSommets.txt;100;1004.0;879.0;0.6528429985046387;0.04
centSommets.txt;100;1020.0;1020.0;0.046011924743652344;0.04
centSommets.txt;100;1012.0;887.0;0.7169997692108154;0.04
centSommets.txt;100;1010.0;873.0;0.9070713520050049;0.04
centSommets.txt;100;1017.0;1017.0;0.046215057373046875;0.04
centSommets.txt;100;989.0;989.0;0.04660201072692871;0.04
centSommets.txt;100;990.0;990.0;0.04607105255126953;0.04
centSommets.txt;100;999.0;999.0;0.04616189002990723;0.04
centSommets.txt;100;979.0;979.0;0.04621100425720215;0.04
centSommets.txt;100;1039.0;878.0;0.8744339942932129;0.04
centSommets.txt;100;997.0;874.0;0.6835691928863525;0.04
centSommets.txt;100;1041.0;889.0;0.798367977142334;0.04
centSommets.txt;100;1001.0;872.0;0.6209888458251953;0.04
centSommets.txt;100;1018.0;888.0;0.7169392108917236;0.04
centSommets.txt;100;959.0;959.0;0.04630279541015625;0.04
centSommets.txt;100;1010.0;864.0;0.9712040424346924;0.04
centSommets.txt;100;988.0;988.0;0.04589200019836426;0.04
centSommets.txt;100;1009.0;877.0;0.7161610126495361;0.04
centSommets.txt;100;1000.0;852.0;0.8114948272705078;0.04
centSommets.txt;100;1007.0;1007.0;0.045964956283569336;0.04
centSommets.txt;100;1011.0;858.0;0.9387109279632568;0.04
centSommets.txt;100;1016.0;1016.0;0.04614615440368652;0.04
centSommets.txt;100;1002.0;851.0;0.8123829364776611;0.04
centSommets.txt;100;1041.0;1041.0;0.04616498947143555;0.04
centSommets.txt;100;990.0;990.0;0.04626178741455078;0.04
centSommets.txt;100;1003.0;899.0;0.5248591899871826;0.04
centSommets.txt;100;984.0;984.0;0.04606986045837402;0.04
centSommets.txt;100;986.0;986.0;0.046199798583984375;0.04
centSommets.txt;100;996.0;863.0;0.9076347351074219;0.04
centSommets.txt;100;988.0;884.0;0.6529879570007324;0.04
centSommets.txt;100;967.0;967.0;0.04606223106384277;0.04
centSommets.txt;100;993.0;858.0;1.0707688331604004;0.04
centSommets.txt;100;996.0;996.0;0.04614567756652832;0.04
centSommets.txt;100;1008.0;871.0;0.8780901432037354;0.04
centSommets.txt;100;968.0;968.0;0.0463559627532959;0.04
centSommets.txt;100;1003.0;889.0;0.652677059173584;0.04
centSommets.txt;100;1005.0;1005.0;0.04608011245727539;0.04
centSommets.txt;100;1015.0;1015.0;0.04595589637756348;0.04
centSommets.txt;100;995.0;842.0;1.098724126815796;0.04
centSommets.txt;100;984.0;876.0;0.7152340412139893;0.04
centSommets.txt;100;967.0;967.0;0.04592275619506836;0.04
centSommets.txt;100;1000.0;892.0;0.5886809825897217;0.04
centSommets.txt;100;999.0;863.0;0.8112170696258545;0.04
centSommets.txt;100;1004.0;917.0;0.4286060333251953;0.04
centSommets.txt;100;976.0;976.0;0.046025991439819336;0.04
centSommets.txt;100;999.0;906.0;0.557171106338501;0.04
centSommets.txt;100;1014.0;1014.0;0.04641413688659668;0.04
centSommets.txt;100;1016.0;869.0;0.9078481197357178;0.04
centSommets.txt;100;996.0;996.0;0.04610610008239746;0.04
centSommets.txt;100;1039.0;855.0;1.0356230735778809;0.04
centSommets.txt;100;1010.0;877.0;0.7808170318603516;0.04
centSommets.txt;100;997.0;997.0;0.04629087448120117;0.04
centSommets.txt;100;996.0;864.0;0.7162749767303467;0.04
centSommets.txt;100;1007.0;885.0;0.7163660526275635;0.04
centSommets.txt;100;1006.0;1006.0;0.04613208770751953;0.04
centSommets.txt;100;988.0;988.0;0.04623603820800781;0.04
centSommets.txt;100;993.0;883.0;0.7474749088287354;0.04
centSommets.txt;100;1005.0;1005.0;0.04621100425720215;0.04
centSommets.txt;100;1007.0;1007.0;0.04640007019042969;0.04
centSommets.txt;100;976.0;976.0;0.045918941497802734;0.04
centSommets.txt;100;1007.0;874.0;0.6838161945343018;0.04
centSommets.txt;100;1012.0;878.0;0.7155780792236328;0.04
centSommets.txt;100;960.0;960.0;0.046192169189453125;0.04
centSommets.txt;100;997.0;997.0;0.04611611366271973;0.04
centSommets.txt;100;998.0;998.0;0.04627799987792969;0.04
centSommets.txt;100;993.0;897.0;0.5555241107940674;0.04
centSommets.txt;100;1010.0;905.0;0.5578382015228271;0.05
centSommets.txt;100;979.0;979.0;0.04616904258728027;0.05
centSommets.txt;100;1024.0;1024.0;0.046029090881347656;0.05
centSommets.txt;100;1023.0;1023.0;0.04611682891845703;0.05
centSommets.txt;100;1003.0;854.0;0.8749759197235107;0.05
centSommets.txt;100;983.0;983.0;0.04594302177429199;0.05
centSommets.txt;100;979.0;979.0;0.04606914520263672;0.05
centSommets.txt;100;980.0;848.0;1.068274974822998;0.05
centSommets.txt;100;1001.0;1001.0;0.04627203941345215;0.05
centSommets.txt;100;993.0;881.0;0.7176370620727539;0.05
centSommets.txt;100;1013.0;884.0;0.7817211151123047;0.05
centSommets.txt;100;981.0;981.0;0.046089887619018555;0.05
centSommets.txt;100;934.0;934.0;0.046021223068237305;0.05
centSommets.txt;100;1003.0;889.0;0.6775729656219482;0.05
centSommets.txt;100;995.0;889.0;0.7157421112060547;0.05
centSommets.txt;100;1009.0;869.0;0.9709408283233643;0.05
centSommets.txt;100;994.0;868.0;0.8434250354766846;0.05
centSommets.txt;100;989.0;989.0;0.046182870864868164;0.05
centSommets.txt;100;1004.0;888.0;0.6214768886566162;0.05
centSommets.txt;100;984.0;984.0;0.04609107971191406;0.05
centSommets.txt;100;999.0;869.0;0.8432772159576416;0.05
centSommets.txt;100;1014.0;854.0;0.8745098114013672;0.05
centSommets.txt;100;1010.0;873.0;0.9393510818481445;0.05
centSommets.txt;100;928.0;928.0;0.0459589958190918;0.05
centSommets.txt;100;1029.0;900.0;0.6841180324554443;0.05
centSommets.txt;100;1005.0;887.0;0.6508300304412842;0.05
centSommets.txt;100;982.0;925.0;0.23706912994384766;0.05
centSommets.txt;100;1024.0;1024.0;0.04601907730102539;0.05
centSommets.txt;100;1015.0;1015.0;0.046185970306396484;0.05
centSommets.txt;100;1018.0;885.0;0.8099672794342041;0.05
centSommets.txt;100;1008.0;887.0;0.6513071060180664;0.05
centSommets.txt;100;1012.0;866.0;0.6831610202789307;0.05
centSommets.txt;100;1002.0;845.0;1.0019712448120117;0.05
centSommets.txt;100;987.0;871.0;0.9071311950683594;0.05
centSommets.txt;100;1004.0;899.0;0.6189849376678467;0.05
centSommets.txt;100;1024.0;1024.0;0.04606819152832031;0.05
centSommets.txt;100;963.0;883.0;0.6516621112823486;0.05
centSommets.txt;100;998.0;998.0;0.04619407653808594;0.05
centSommets.txt;100;991.0;991.0;0.045922040939331055;0.05
